date,places
08.03.2018,"Александър Стамболийски, Балчик, Градини, Добрич, Каварна, Карапелит, Кардам, Крушари, Ловчанци, Овчарово, Спасово, Тервел, Шабла"
07.03.2018,"Балчик, Българево, Горица, Градини, Добрич, Каварна, Карапелит, Крагулево, Крушари, Оброчище"
06.03.2018,"Балчик, Бдинци, Българево, Добрич, Каварна, Красен, Оброчище, Победа, Подслон, Сенокос"
05.03.2018,"Бранище, Добрич"
04.03.2018,Добрич
02.03.2018,"Балчик, Безводица, Божаново, Добрич, Драганово, Спасово, Узово, Църква"
01.03.2018,"Безводица, Горун, Граничар, Добрич, Спасово, Шабла"
28.02.2018,"Българево, Горун, Добрич, Дуранкулак, Каварна, Камен, Камен бряг, Тюленово, Шабла"
27.02.2018,"Балик, Горун, Добрич, Тервел, Шабла"
26.02.2018,"Александър Стамболийски, Безводица, Горун, Добрич, Каварна, Камен, Камен бряг, Карапелит, Тюленово, Хаджи Димитър"
23.02.2018,"Балчик, Безводица, Добрич, Каварна, Тюленово, Царичино, Шабла"
22.02.2018,"Бенковски, Владимирово, Добрич, Земенци, Каварна, Коларци, Крушари, Лясково, Тервел, Шабла"
21.02.2018,"Бенковски, Генерал Тошево, Горун, Добрич, Драганово, Каварна, Одърци, Твърдица, Шабла"
20.02.2018,"Бранище, Владимирово, Вранино, Добрич, Каварна, Крушари, Овчарово, Плачидол, Снягово, Царевец"
19.02.2018,"Балчик, Бранище, Ведрина, Вранино, Добрич, Земенци, Каварна, Кардам, Коларци, Крушари, Плачидол, Росеново, Спасово, Тервел, Царичино"
16.02.2018,"Балчик, Генерал Колево, Гешаново, Горун, Добрич, Каварна, Карапелит, Кардам, Методиево, Пчеларово, Сенокос, Сираково, Смин, Царевец, Черна, Шабла"
15.02.2018,"Балчик, Воднянци, Добрич, Каварна, Кардам, Медово, Поручик Чунчево, Пчеларово, Рогачево, Сенокос, Спасово, Хаджи Димитър, Царевец, Шабла"
14.02.2018,"Балчик, Българево, Добрич, Каварна, Кардам, Оброчище, Одринци, Пчелино, Сенокос, Стефаново"
13.02.2018,"Балканци, Балчик, Божурец, Добрич, Дончево, Каварна, Оброчище, Попгруево, Пчеларово, Смолница, Тервел, Тюленово, Шабла"
12.02.2018,"Балчик, Добрич, Драганово, Кардам, Оброчище, Орляк, Плачидол, Сенокос, Снягово, Тервел, Черна"
11.02.2018,"Гурково, Добрич, Дъбрава, Оброчище"
10.02.2018,Добрич
09.02.2018,"Добрич, Каварна, Стожер, Царевец, Шабла"
08.02.2018,"Балканци, Балчик, Генерал Тошево, Добрич, Оброчище, Плачидол, Тюленово, Черна, Шабла"
07.02.2018,"Балчик, Бенковски, Горичане, Добрич, Кремена, Лозница, Победа, Росеново, Росица, Стефаново, Узово, Шабла"
06.02.2018,"Балчик, Бранище, Добрич, Дончево, Каварна, Красен, Лозница, Нейково, Оброчище, Пчеларово, Септемврийци, Черна"
05.02.2018,"Балчик, Безводица, Граничар, Гурково, Добрич, Зърнево, Каварна, Кардам, Нейково, Победа, Стефан Караджа, Тервел, Шабла"
04.02.2018,"Балчик, Гурково, Добрич, Кардам"
03.02.2018,"Бранище, Добрич, Шабла"
02.02.2018,"Балчик, Бранище, Великово, Граничар, Добрич, Зърнево, Каварна, Лозница, Орляк, Росеново, Росица, Тервел, Шабла"
01.02.2018,"Балчик, Брястово, Воднянци, Горичане, Добрич, Дончево, Изворово, Каварна, Нейково, Септемврийци, Смолница, Спасово, Тервел, Шабла"
31.01.2018,"Балчик, Божурово, Воднянци, Горун, Добрич, Каварна, Калина, Карапелит, Люляково, Победа, Самуилово, Соколово, Тервел, Шабла"
30.01.2018,"Балканци, Балчик, Бдинци, Брястово, Воднянци, Главанци, Горун, Добрич, Дуранкулак, Каварна, Калина, Кранево, Пчеларово, Смолница, Тервел, Шабла"
29.01.2018,"Балик, Балчик, Божан, Горун, Гурково, Добрич, Житница, Каварна, Карапелит, Кранево, Люляково, Нова Камена, Орляк, Росица, Селце, Соколово, Спасово, Тервел, Шабла"
26.01.2018,"Балчик, Безмер, Добрич, Карапелит, Росен, Росица, Спасово, Тервел"
25.01.2018,"Александрия, Балчик, Бенковски, Бобовец, Добрич, Каварна, Карапелит, Крушари, Паскалево"
24.01.2018,"Батово, Бенковски, Врачанци, Добрич, Езерец, Енево, Каварна, Овчарово, Орляк, Росица, Спасово, Тервел, Топола, Шабла"
23.01.2018,"Александър Стамболийски, Алцек, Балчик, Безводица, Владимирово, Добрич, Житен, Каварна, Красен, Селце, Стражица"
22.01.2018,"Балчик, Добрич, Златия, Победа, Пчелино, Соколово"
20.01.2018,"Добрич, Коларци, Тервел"
19.01.2018,"Балчик, Добрич, Каварна, Лозница, Оброчище, Росеново, Росица, Сенокос, Смин, Тервел, Царевец, Чернооково, Шабла"
18.01.2018,"Абрит, Безводица, Ведрина, Гурково, Добрич, Долина, Дъбрава, Оброчище, Одринци, Орлова могила, Приморци, Росеново, Росица, Селце, Смолница"
17.01.2018,"Балчик, Добрич, Дончево, Изворово, Йовково, Каварна, Крушари, Малина, Одърци, Телериг, Царевец"
16.01.2018,"Балчик, Батово, Бранище, Добрич, Каварна, Кочмар, Крушари, Малина, Оброчище, Овчарово, Пчеларово, Соколово, Телериг, Тервел, Топола, Честименско"
15.01.2018,"Балик, Балчик, Бистрец, Воднянци, Добрич, Каварна, Козлодуйци, Крушари, Методиево, Оброчище, Одринци, Спасово, Стожер"
13.01.2018,"Добрич, Стожер"
12.01.2018,"Балчик, Великово, Добрич, Житница, Каварна, Калина, Крушари, Оброчище, Пленимир, Телериг, Топола, Тянево, Шабла"
11.01.2018,"Балчик, Великово, Добрич, Дуранкулак, Каварна, Кранево, Крушари, Оброчище, Смолница, Телериг, Шабла"
11.01.2018,"Добрево, Добрич, Котленци, Ломница, Оброчище, Овчарово, Паскалево, Победа, Приморци, Свобода, Сливенци, Стефан Караджа, Царевец"
10.01.2018,"Балчик, Българево, Добрево, Добрич, Драганово, Изворово, Йовково, Каварна, Камен, Камен бряг, Котленци, Крушари, Ломница, Оброчище, Овчарово, Паскалево, Победа, Приморци, Свобода, Сливенци, Стефан Караджа, Стожер, Телериг, Тюленово, Царевец, Царичино, Шабла"
09.01.2018,"Балчик, Българево, Добрич, Изворово, Йовково, Каварна, Камен, Камен бряг, Карвуна, Крушари, Малина, Нова Камена, Овчарово, Орляк, Подслон, Сливенци, Стожер, Телериг, Тервел, Царевец, Черна"
08.01.2018,"Балканци, Балчик, Българево, Василево, Гешаново, Добрич, Драганово, Дуранкулак, Зограф, Каварна, Ловчанци, Оброчище, Пчеларово, Селце, Стаевци, Тервел, Честименско, Шабла"
05.01.2018,"Балчик, Батово, Бдинци, Добрич, Дончево, Йовково, Каварна, Красен, Крушари, Малина, Нейково, Оброчище, Пролез, Сенокос, Стожер, Тервел, Честименско, Шабла"
04.01.2018,"Балчик, Батово, Горун, Добрин, Добрич, Каварна, Крапец, Нейково, Оброчище, Победа, Пчелино, Спасово, Шабла"
03.01.2018,"Балканци, Балчик, Горун, Добрич, Каварна, Крушари, Победа, Пчеларово, Тригорци, Хитово, Шабла"
02.01.2018,"Балчик, Бенковски, Добрич, Изворово, Писарово, Стражица"
31.12.2017,"Балик, Добрич, Коларци, Тервел"
30.12.2017,"Добрич, Кардам, Ловчанци"
29.12.2017,"Балчик, Бенковски, Божурец, Гешаново, Горун, Добрич, Изворово, Каварна, Коларци, Кранево, Крапец, Стожер, Тервел, Шабла"
28.12.2017,"Белгун, Добрич, Каварна, Карапелит, Приморци, Пчеларово, Стожер, Тервел, Шабла"
25.12.2017,"Бенковски, Добрич, Коларци, Стожер, Тервел"
22.12.2017,"Бежаново, Добрич, Изворово, Каварна, Кардам, Крушари, Оброчище, Росеново, Телериг, Тянево, Царевец"
21.12.2017,"Балчик, Българево, Добрич, Енево, Златия, Изворово, Каварна, Калина, Крушари, Методиево, Росица, Спасово, Църква"
20.12.2017,"Ангеларий, Балик, Балчик, Безводица, Българево, Горун, Добрич, Изворово, Йовково, Каварна, Коларци, Крушари, Лозенец, Победа, Смин, Тервел, Шабла"
19.12.2017,"Алцек, Воднянци, Добрич, Житен, Йовково, Каварна, Красен, Крушари, Ловчанци, Люляково, Победа, Северняк, Сливенци"
18.12.2017,"Белгун, Владимирово, Добрич, Езерец, Каварна, Карапелит, Оброчище, Писарово, Спасово, Чернооково, Шабла"
15.12.2017,"Бдинци, Белгун, Граничар, Добрич, Каварна, Красен, Оброчище, Росен, Царевец, Шабла"
14.12.2017,"Батово, Бдинци, Безводица, Великово, Градини, Добрич, Каварна, Оброчище, Орляк, Селце, Смин, Тервел, Шабла"
13.12.2017,"Бранище, Горун, Добрич, Каварна, Крушари, Малина, Овчарово, Смин, Смолница, Шабла"
12.12.2017,"Великово, Горун, Добрич, Долина, Дуранкулак, Зограф, Каварна, Овчарово, Одърци, Орляк, Пчеларово, Сираково, Тервел, Шабла"
11.12.2017,"Балчик, Батово, Добрич, Дуранкулак, Оброчище, Одърци, Победа, Тервел, Тригорци, Царичино, Шабла"
10.12.2017,Добрич
08.12.2017,"Божурово, Горун, Добрич, Каварна, Орляк, Присад, Пчеларово, Росеново, Сираково, Соколник, Тервел, Шабла"
07.12.2017,"Балчик, Брястово, Вранино, Горун, Добрич, Жегларци, Каварна, Кардам, Ловчанци, Малка Смолница, Победа, Смолница, Спасово, Тервел, Узово, Шабла"
06.12.2017,"Балчик, Горичане, Добрич, Карапелит, Крушари, Лозенец, Славеево, Тервел, Тюленово, Царичино, Шабла"
05.12.2017,"Българево, Вратарите, Добрич, Каварна, Огражден, Победа"
04.12.2017,"Балчик, Вратарите, Добрич, Каварна, Крушари, Къпиново, Ловчанци, Лозенец, Победа, Пролез, Смолница, Соколово, Шабла"
03.12.2017,"Бежаново, Добрич, Одринци"
01.12.2017,"Балчик, Бранище, Българево, Добрич, Каварна, Кочмар, Красен, Одринци, Росеново, Спасово, Тервел, Тригорци, Шабла"
30.11.2017,"Добрево, Добрич, Загорци, Каварна, Крушари, Славеево, Спасово, Шабла"
29.11.2017,"Балчик, Батово, Владимирово, Добрич, Дропла, Каварна, Калина, Карапелит, Пчеларово, Шабла"
28.11.2017,"Балик, Балчик, Бежаново, Горун, Добрич, Карапелит, Кардам, Къпиново, Ловчанци, Пчеларово, Пчелино, Тервел, Тюленово, Царичино, Шабла"
27.11.2017,"Балчик, Бежаново, Градини, Гурково, Добрич, Драганово, Каварна, Кардам, Котленци, Ломница, Нейково, Соколник, Стожер, Тервел, Църква"
24.11.2017,"Балчик, Бенковски, Владимирово, Горичане, Добрево, Добрич, Каварна, Карапелит, Крушари, Лозенец, Росеново, Стаевци, Стефаново, Тервел, Узово, Шабла"
23.11.2017,"Балчик, Божан, Горичане, Добрич, Дончево, Дуранкулак, Карапелит, Одърци, Преселенци, Тервел, Тюленово, Шабла"
22.11.2017,"Балканци, Балчик, Батово, Бенковски, Гешаново, Горун, Добрич, Кочмар, Крушари, Ловчанци, Овчарово, Одринци, Преселенци, Присад, Северняк, Тервел, Тюленово, Шабла"
21.11.2017,"Батово, Добрич, Житен, Козлодуйци, Паскалево, Росеново, Сноп, Стефан Караджа, Шабла"
20.11.2017,"Балик, Балчик, Воднянци, Гешаново, Добрево, Добрич, Енево, Кремена"
17.11.2017,"Балчик, Бежаново, Добрич, Златия, Кардам, Кранево, Ломница, Ново Ботево, Смин, Сърнец, Тервел, Шабла"
16.11.2017,"Балчик, Гурково, Добрич, Дончево, Каварна, Ловчанци, Паскалево, Смолница, Спасово, Тюленово, Челопечене, Шабла"
15.11.2017,"Балчик, Добрич, Дуранкулак, Енево, Житница, Каварна, Краище, Крушари, Ломница, Методиево, Огражден, Сенокос, Спасово, Тервел, Тюленово, Честименско, Шабла"
14.11.2017,"Балчик, Градини, Градница, Гурково, Добрич, Житница, Загорци, Каварна, Крушари, Мали извор, Оброчище, Одринци, Пролез, Пчеларово, Сливенци, Спасово, Тервел, Шабла"
13.11.2017,"Балчик, Граничар, Добрич, Долина, Дуранкулак, Житница, Каварна, Крупен, Спасово, Тервел, Тюленово, Шабла"
10.11.2017,"Балчик, Богдан, Бранище, Горун, Добрич, Драганово, Спасово, Тригорци, Шабла"
09.11.2017,"Балчик, Добрич, Дуранкулак, Каварна, Ловчанци, Люляково, Малина, Приморци, Пчеларово, Селце, Сливенци, Тюленово, Царичино, Шабла"
08.11.2017,"Балчик, Батово, Врачанци, Добрич, Красен, Крушари, Лозенец, Огражден, Победа, Северняк, Снягово, Шабла"
07.11.2017,"Балик, Балчик, Българево, Добрич, Каварна, Кранево, Крапец, Крушари, Ново Ботево, Победа, Тюленово, Шабла"
06.11.2017,"Балик, Балчик, Генерал Тошево, Горун, Добрич, Житен, Житница, Зимница, Каварна, Крушари, Орляк, Северняк, Смин, Тервел, Топола, Шабла"
04.11.2017,"Добрич, Тервел"
03.11.2017,"Балчик, Добрич, Змеево, Зърнево, Каварна, Карапелит, Кочмар, Ловчанци, Ново Ботево, Победа, Тервел, Шабла"
02.11.2017,"Балчик, Било, Божан, Добрич, Каварна, Орлова могила, Победа, Тюленово, Царичино, Шабла"
01.11.2017,"Балчик, Безводица, Божан, Бранище, Българево, Горичане, Добрич, Изворово, Каварна, Кардам, Приморци, Селце, Сенокос, Соколник, Твърдица, Тервел, Шабла"
31.10.2017,"Балчик, Горичане, Добрич, Дъбрава, Зърнево, Карапелит, Кардам, Кочмар, Кранево, Крушари, Одринци, Смин, Телериг, Тервел, Шабла"
30.10.2017,"Балчик, Горун, Гурково, Добрич, Житен, Карапелит, Кардам, Крушари, Ловчанци, Оброчище, Стаевци, Шабла"
27.10.2017,"Балчик, Батово, Ваклино, Врачанци, Добрич, Житен, Каварна, Кардам, Кранево, Крушари, Орляк, Паскалево, Сливенци, Смин, Соколово, Сърнец, Тервел, Челопечене, Шабла"
26.10.2017,"Балчик, Видно, Вранино, Врачанци, Граничар, Добрич, Дуранкулак, Зърнево, Каварна, Ломница, Одринци, Росен, Свобода, Соколово, Спасово, Тервел, Шабла"
25.10.2017,"Балчик, Батово, Божурец, Горун, Добрич, Златия, Каварна, Кардам, Крапец, Ломница, Методиево, Рогачево, Свобода, Топола, Шабла"
24.10.2017,"Балканци, Балчик, Бенковски, Горун, Добрич, Зърнево, Конаре, Крапец, Крушари, Ловчанци, Медово, Одърци, Орляк, Приморци, Рогачево, Тервел, Шабла"
23.10.2017,"Балчик, Безводица, Горун, Граничар, Добрич, Долина, Дуранкулак, Дъбрава, Зърнево, Каварна, Кранево, Крушари, Орляк, Пчелино, Тервел, Тянево, Узово, Челопечене, Шабла"
20.10.2017,"Балчик, Батово, Ведрина, Горичане, Добрич, Житен, Житница, Загорци, Зърнево, Каварна, Кардам, Крушари, Методиево, Орляк, Победа, Рогачево, Смин, Тервел, Челопечене, Черна, Шабла"
19.10.2017,"Божурово, Ваклино, Горун, Добрич, Каварна, Козлодуйци, Ломница, Орляк, Пленимир, Тервел, Шабла"
18.10.2017,"Балчик, Божурово, Горун, Добрич, Змеево, Каварна, Кардам, Къпиново, Ловчанци, Овчарово, Полковник Иваново, Пчелино, Свобода, Селце, Смин, Шабла"
17.10.2017,"Балчик, Бистрец, Божурово, Добрич, Каварна, Карапелит, Крушари, Орляк, Преселенци, Росеново, Селце, Сенокос, Смин, Сноп, Тервел, Шабла"
16.10.2017,"Балчик, Великово, Добрич, Жегларци, Житница, Изворово, Каварна, Камен, Кранево, Одринци, Орляк, Селце, Смин, Тервел, Царевец, Шабла"
13.10.2017,"Балчик, Бранище, Българево, Великово, Горичане, Горун, Добрич, Долина, Каварна, Карвуна, Крушари, Лозенец, Нова Камена, Овчарово, Одринци, Орляк, Спасово, Тервел, Челопечене, Честименско, Шабла"
12.10.2017,"Александър Стамболийски, Балчик, Горун, Добрич, Дропла, Каварна, Мали извор, Овчарово, Одринци, Тервел, Челопечене, Шабла"
11.10.2017,"Българево, Горица, Горун, Граничар, Добрич, Каварна, Коларци, Паскалево, Пчеларово, Тервел, Тянево, Шабла"
10.10.2017,"Балчик, Безмер, Българево, Ведрина, Добрич, Дончево, Каварна, Крапец, Крушари, Преселенци, Спасово, Сърнец, Тервел, Царевец, Шабла"
09.10.2017,"Балчик, Бранище, Горун, Градини, Градница, Добрево, Добрич, Дъбовик, Дъбрава, Зограф, Каварна, Ломница, Методиево, Спасово, Тервел, Черноморци, Шабла"
06.10.2017,"Балчик, Безмер, Граничар, Добрич, Дъбовик, Житен, Каварна, Карапелит, Козлодуйци, Лясково, Мали извор, Методиево, Рогачево, Спасово, Тервел, Тюленово, Челопечене, Шабла"
05.10.2017,"Балчик, Василево, Видно, Владимирово, Добрево, Добрич, Долина, Каварна, Къпиново, Лясково, Приморци, Тервел, Царичино, Черноморци, Шабла"
04.10.2017,"Александър Стамболийски, Балчик, Батово, Божан, Бонево, Видно, Горун, Граничар, Добрич, Житница, Зограф, Каварна, Одринци, Пчеларово, Твърдица, Тервел, Тянево, Шабла"
03.10.2017,"Балик, Балчик, Горун, Граничар, Добрево, Добрич, Каварна, Ломница, Лясково, Методиево, Овчарово, Приморци, Царичино, Челопечене, Шабла"
02.10.2017,"Балик, Балчик, Безводица, Ваклино, Горун, Добрич, Загорци, Каварна, Крушари, Нова Камена, Тервел, Царичино, Чернооково, Шабла"
01.10.2017,"Добрич, Приморци, Тервел"
29.09.2017,"Балик, Балчик, Бранище, Вранино, Горун, Добрич, Дуранкулак, Зограф, Каварна, Камен, Камен бряг, Коларци, Нова Камена, Писарово, Приморци, Спасово, Тервел, Шабла"
28.09.2017,"Балчик, Горун, Добрич, Дуранкулак, Каварна, Ломница, Нейково, Приморци, Соколово, Сърнино, Шабла"
27.09.2017,"Абрит, Балчик, Ведрина, Горун, Добрево, Добрич, Каварна, Крушари, Малина, Методиево, Оброчище, Овчарово, Паскалево, Победа, Приморци, Рогачево, Свобода, Сливенци, Тервел, Тюленово, Царевец, Шабла"
26.09.2017,"Балчик, Бранище, Ведрина, Вранино, Добрич, Каварна, Крапец, Оброчище, Преселенци, Пролез, Пчеларово, Сенокос, Смолница, Тервел, Честименско, Шабла"
25.09.2017,"Балчик, Батово, Бенковски, Воднянци, Вранино, Горун, Добрич, Йовково, Каварна, Крушари, Оброчище, Полковник Дяково, Росен, Сенокос, Стожер, Твърдица, Шабла"
22.09.2017,"Добрич, Каварна, Пчеларово"
21.09.2017,"Балчик, Батово, Бонево, Добрич, Каварна, Кардам, Козлодуйци, Методиево, Одринци, Пчелино, Смолница, Тервел, Топола, Царичино, Шабла"
20.09.2017,"Балчик, Батово, Безмер, Бонево, Брястово, Ведрина, Добрич, Драганово, Дропла, Дуранкулак, Дъбрава, Змеево, Каварна, Камен, Камен бряг, Крушари, Одринци, Преселенци, Пчеларово, Свобода, Сенокос, Славеево, Смин, Тервел, Шабла"
19.09.2017,"Балчик, Горун, Добрич, Долина, Дуранкулак, Изворово, Каварна, Камен, Кардам, Крушари, Лясково, Оброчище, Одринци, Победа, Пчелино, Славеево, Сливенци, Смин, Сърнец, Телериг, Тервел, Царевец, Шабла"
18.09.2017,"Балик, Балчик, Горун, Гурково, Добрич, Змеево, Иречек, Йовково, Каварна, Козлодуйци, Крупен, Крушари, Люляково, Нейково, Пчеларово, Телериг, Царевец, Шабла"
16.09.2017,"Добрич, Одринци"
15.09.2017,"Балчик, Бдинци, Гуслар, Добрич, Дуранкулак, Каварна, Могилище, Нейково, Одринци, Пчелино, Славеево, Тервел, Царичино, Шабла"
14.09.2017,"Балчик, Бранище, Генерал Тошево, Добрич, Дуранкулак, Житен, Змеево, Каварна, Козлодуйци, Кранево, Крушари, Орляк, Паскалево, Смин, Телериг, Тервел, Черноморци, Шабла"
13.09.2017,"Александър Стамболийски, Балчик, Градини, Добрич, Дуранкулак, Каварна, Козлодуйци, Крупен, Пчелино, Росеново, Соколово, Шабла"
12.09.2017,"Балчик, Божан, Ведрина, Градница, Граничар, Гурково, Добрич, Драганово, Дуранкулак, Изворово, Каварна, Козлодуйци, Къпиново, Мали извор, Тервел, Шабла"
11.09.2017,"Балчик, Бранище, Добрич, Изворово, Каварна, Оброчище, Пчеларово, Сенокос, Сърнец, Тервел, Царичино, Шабла"
08.09.2017,"Балик, Балчик, Бранище, Брястово, Добрич, Изворово, Каварна, Карапелит, Оброчище, Раковски, Селце, Сираково, Твърдица, Тервел, Челопечене, Шабла"
07.09.2017,"Балканци, Балчик, Добрич, Житен, Каварна, Крушари, Орляк, Славеево, Соколово, Твърдица, Тервел, Царичино, Шабла"
06.09.2017,"Балчик, Добрич, Царичино"
05.09.2017,"Батово, Божурово, Ведрина, Добрич, Зимница, Зограф, Кардам, Крушари, Лозенец, Тюленово, Узово, Шабла"
04.09.2017,"Александрия, Балчик, Божаново, Добрич, Дуранкулак, Каварна, Карапелит, Кардам, Крушари, Нейково, Орляк, Тервел, Узово, Храброво, Царевец, Шабла"
02.09.2017,"Балчик, Добрич, Изворово, Карапелит, Рогачево"
01.09.2017,"Балчик, Батово, Божан, Българево, Добрич, Дуранкулак, Каварна, Карапелит, Крушари, Лозенец, Ломница, Нейково, Рогачево, Тервел, Шабла"
31.08.2017,"Александър Стамболийски, Балик, Балчик, Батово, Българево, Горичане, Добрич, Каварна, Красен, Крушари, Нова Камена, Опанец, Смин, Соколово, Телериг, Тервел, Топола, Шабла"
30.08.2017,"Абрит, Балчик, Добрич, Долина, Крушари, Пчеларово, Росеново, Самуилово, Спасово, Тюленово, Шабла"
29.08.2017,"Ангеларий, Балчик, Батово, Ваклино, Добрич, Енево, Житен, Житница, Каварна, Кардам, Крушари, Могилище, Нейково, Оброчище, Победа, Смин, Смолница, Тервел, Шабла"
28.08.2017,"Балчик, Граничар, Добрич, Дуранкулак, Житница, Изворово, Каблешково, Каварна, Кладенци, Малка Смолница, Могилище, Нейково, Рогозина, Смолница, Тервел, Царичино, Църква, Шабла"
27.08.2017,"Добрич, Каблешково, Тервел"
26.08.2017,Добрич
25.08.2017,"Балчик, Безводица, Воднянци, Граничар, Гурково, Добрич, Драганово, Житен, Житница, Каварна, Крушари, Лясково, Нейково, Смин, Спасово, Хаджи Димитър, Шабла"
24.08.2017,"Балчик, Ведрина, Добрич, Драганово, Дуранкулак, Житница, Изворово, Каварна, Крупен, Крушари, Нейково, Оброчище, Славеево, Соколово, Спасово, Телериг, Шабла"
23.08.2017,"Балчик, Гурково, Добрич, Изворово, Каварна, Крапец, Крушари, Ломница, Малка Смолница, Нейково, Огражден, Селце, Смолница, Соколник, Телериг, Тянево, Шабла"
22.08.2017,"Балчик, Божурец, Българево, Великово, Горун, Добрич, Житница, Каварна, Кочмар, Кранево, Методиево, Орляк, Тервел, Шабла"
21.08.2017,"Балчик, Вранино, Градини, Добрич, Драганово, Земенци, Каварна, Кранево, Крушари, Пчелино, Соколово, Църква"
20.08.2017,Добрич
18.08.2017,"Абрит, Балчик, Ваклино, Главанци, Добрич, Каварна, Крушари, Малина, Методиево, Пролез, Стожер, Тервел, Шабла"
17.08.2017,"Балик, Балчик, Граничар, Добрич, Долина, Дуранкулак, Каварна, Капитан Димитрово, Кладенци, Крушари, Поручик Чунчево, Самуилово, Селце, Спасово, Стожер, Тервел, Царичино, Шабла"
16.08.2017,"Балик, Балчик, Врачанци, Горун, Градини, Добрич, Дропла, Зограф, Каварна, Одринци, Пчелник, Самуилово, Селце, Стаевци, Стожер, Тервел, Хаджи Димитър, Шабла"
15.08.2017,"Балчик, Безводица, Добрич, Каварна, Карапелит, Крушари, Огражден, Пчеларово, Смин, Смолница, Стаевци, Телериг, Тюленово, Царичино, Шабла"
14.08.2017,"Балчик, Вранино, Горун, Добрич, Изворово, Каварна, Орлова могила, Орляк, Раковски, Смолница, Стожер, Тервел, Царичино, Черна, Шабла"
11.08.2017,"Балчик, Василево, Горун, Добрич, Дуранкулак, Каварна, Крушари, Ляхово, Пчеларово, Твърдица, Тянево, Шабла"
10.08.2017,"Балчик, Градини, Гурково, Добрич, Драганово, Дуранкулак, Каварна, Лясково, Стожер, Шабла"
09.08.2017,"Александър Стамболийски, Балчик, Горун, Добрич, Каварна, Орляк, Пчеларово, Свобода, Смин, Стожер, Тервел, Топола, Тянево, Царевец, Шабла"
08.08.2017,"Балчик, Великово, Гешаново, Гурково, Добрич, Дуранкулак, Зърнево, Каварна, Кладенци, Могилище, Самуилово, Свобода, Сърнец, Тервел, Шабла"
07.08.2017,"Александрия, Балчик, Горун, Добрич, Каблешково, Каварна, Кладенци, Крушари, Ловчанци, Медово, Раковски, Смин, Спасово, Тервел, Топола, Храброво, Църква, Шабла"
04.08.2017,"Балчик, Безводица, Българево, Василево, Ведрина, Добрич, Изворово, Каварна, Козлодуйци, Оброчище, Одринци, Смин, Тервел, Хаджи Димитър, Църква, Шабла"
03.08.2017,"Балчик, Добрич, Драганово, Дуранкулак, Дъбовик, Жегларци, Изворово, Каварна, Крушари, Мали извор, Победа, Спасово, Тервел, Тюленово, Църква, Шабла"
02.08.2017,"Балчик, Бенковски, Богдан, Василево, Ведрина, Дебрене, Добрич, Житница, Каварна, Калина, Козлодуйци, Крушари, Одърци, Орлова могила, Присад, Самуилово, Стаевци, Стожер, Шабла"
01.08.2017,"Балчик, Бенковски, Горун, Добрич, Каварна, Кранево, Красен, Опанец, Смин, Стожер, Шабла"
31.07.2017,"Балчик, Батово, Бенковски, Бистрец, Вранино, Горичане, Горун, Добрич, Каварна, Крушари, Лясково, Одринци, Преселенци, Раковски, Тервел, Царичино, Шабла"
30.07.2017,"Добрич, Тервел"
29.07.2017,"Горун, Добрич, Пчеларово, Шабла"
28.07.2017,"Горун, Добрич, Пчеларово, Шабла"
27.07.2017,"Балик, Балчик, Бенковски, Горичане, Горун, Градини, Добрич, Златия, Ловчанци, Ломница, Оброчище, Одринци, Орляк, Спасово, Тервел, Тригорци, Шабла"
26.07.2017,"Балчик, Владимирово, Горун, Добрич, Житница, Кардам, Красен, Лясково, Нова Камена, Росеново, Соколово, Спасово, Стефаново, Стожер, Тервел, Шабла"
25.07.2017,"Балик, Балчик, Божурец, Бранище, Градини, Добрич, Житница, Каварна, Смолница, Стожер, Тянево, Царичино, Шабла"
24.07.2017,"Балик, Балчик, Божурец, Градини, Добрич, Каварна, Нейково, Победа, Стожер, Стражица, Сърнец, Тервел"
23.07.2017,Добрич
21.07.2017,"Балчик, Вратарите, Добрич, Каварна, Крушари, Лозенец, Нейково, Росица, Северци, Смин, Снягово, Тервел, Шабла"
20.07.2017,"Балик, Балчик, Бонево, Добрич, Змеево, Краище, Крушари, Лясково, Одърци, Орляк, Пчелино, Росен, Росица, Самуилово, Северци, Стожер, Тервел"
19.07.2017,"Балик, Белгун, Вратарите, Добрич, Зограф, Каварна, Коларци, Орлова могила, Орляк, Победа, Преселенци, Смин, Тервел, Топола, Хаджи Димитър, Черноморци, Шабла"
18.07.2017,"Балчик, Горун, Добрич, Загорци, Земенци, Каварна, Козлодуйци, Крушари, Орлова могила, Раковски, Смин, Смолница, Спасово, Стожер, Тервел, Узово, Шабла"
17.07.2017,"Балчик, Божан, Горичане, Добрич, Житница, Загорци, Змеево, Каварна, Крушари, Раковски, Спасово, Тервел, Тянево, Шабла"
14.07.2017,"Батово, Бенковски, Бистрец, Видно, Войниково, Горичане, Добрич, Езерец, Каварна, Крушари, Ловчанци, Опанец, Раковски, Славеево, Смин, Тервел, Тянево, Узово, Шабла"
13.07.2017,"Абрит, Балчик, Ваклино, Видно, Добрич, Каварна, Крушари, Преселенци, Черна, Шабла"
12.07.2017,"Безмер, Бранище, Добрич, Каварна, Крушари, Одринци, Преселенци, Телериг, Тервел, Черноморци, Шабла"
